spot,公園,博物館,校園,露營,遊樂園,園區,親子,廟宇,老街,歷史,藝術,觀光工廠,景觀,溫泉,農場,餐廳,美食,夜景,夜市,咖啡廳,展覽,車站,花海,拍照,步道,自然,寵物,異國,情侶
準園休閒農場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巨龍山莊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
維格餅家鳳梨酥夢工廠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
八斗子火車站,0.088235294,0.058823529,0,0,0,0,0.029411765,0,0,0.058823529,0.088235294,0,0.058823529,0,0,0.088235294,0.088235294,0.029411765,0,0.058823529,0.058823529,0.117647059,0,0.058823529,0.058823529,0.029411765,0,0.029411765,0
土城公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
德林寺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
青山香草教育農園,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.333333333,0,0,0,0
永和國民運動中心,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新北市立圖書館三重分館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東勢公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金山寺,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0
大板根渡假酒店,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
三重中央公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南山寺,0.051282051,0,0,0.051282051,0,0,0,0.256410256,0.051282051,0.025641026,0,0,0.128205128,0,0,0,0,0,0,0,0,0,0.128205128,0.076923077,0.179487179,0.051282051,0,0,0
金山海灣溫泉HOTEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
碧龍宮,0.111111111,0,0,0,0,0,0,0.222222222,0,0.055555556,0,0,0.111111111,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0
陀彌天 紫竹林寺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金瓜石地質公園,0.25,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.0625,0,0,0,0,0.0625,0.0625,0,0.25,0.0625,0,0,0
佛光山石門北海道場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一滴水紀念館,0.060606061,0.03030303,0.015151515,0.015151515,0.03030303,0.015151515,0.060606061,0.045454545,0.03030303,0.060606061,0.045454545,0,0.03030303,0.03030303,0,0.045454545,0.060606061,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.075757576,0.015151515,0.060606061,0.03030303,0,0.045454545,0.045454545
香草花源溫泉養生館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白宮行館,0.095238095,0.071428571,0,0,0,0,0.166666667,0.011904762,0.023809524,0,0,0,0.05952381,0.023809524,0,0.095238095,0.119047619,0.035714286,0.023809524,0.011904762,0,0.071428571,0,0.011904762,0,0.011904762,0,0.119047619,0.047619048
有馬溫泉MOTEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
林口公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
汐止國民運動中心,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
藍染遊客服務中心,0.142857143,0.142857143,0,0,0,0,0.142857143,0,0.142857143,0,0,0,0,0.142857143,0,0,0.142857143,0,0,0,0,0,0,0,0.142857143,0,0,0,0
台陽礦業事務所(瑞芳金?),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大有製墨廠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蘆洲公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野柳海洋世界,0.090909091,0.022727273,0,0,0,0,0.181818182,0,0.022727273,0,0.068181818,0.022727273,0.090909091,0,0,0.045454545,0.045454545,0,0,0,0.022727273,0.045454545,0.022727273,0.068181818,0.090909091,0.090909091,0.022727273,0,0.045454545
三貂嶺車站,0.036363636,0,0.018181818,0,0.018181818,0,0,0.072727273,0.036363636,0.109090909,0,0,0.090909091,0,0.018181818,0,0,0,0,0,0,0.2,0.072727273,0.036363636,0.181818182,0.109090909,0,0,0
福山部落,0.090909091,0,0,0,0,0,0,0,0.090909091,0.090909091,0,0,0.181818182,0,0,0,0,0,0,0,0,0.090909091,0.090909091,0.090909091,0.181818182,0.090909091,0,0,0
天池溫泉館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新店老街,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0
板橋農村公園,0.066666667,0.033333333,0,0,0.033333333,0.033333333,0.066666667,0.033333333,0.033333333,0.066666667,0.033333333,0,0.033333333,0.033333333,0,0.033333333,0.066666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.066666667,0.033333333,0.033333333,0.033333333,0,0.033333333,0.066666667
汐止濟德宮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天秀宮,0.028985507,0,0,0,0,0,0.072463768,0.130434783,0.014492754,0.043478261,0.014492754,0,0.014492754,0,0,0,0,0,0,0,0,0.086956522,0.260869565,0.072463768,0.202898551,0.057971014,0,0,0
瑞芳風景特定區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
護國吉祥寺(藥師佛道場),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十分車站,0.041237113,0.010309278,0.010309278,0.010309278,0.030927835,0,0.030927835,0.030927835,0.092783505,0.041237113,0.010309278,0,0.072164948,0.010309278,0.020618557,0.030927835,0.051546392,0.010309278,0.010309278,0.010309278,0.010309278,0.18556701,0.051546392,0.030927835,0.12371134,0.051546392,0,0.010309278,0.010309278
板橋放送所,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泰平假日農夫市集(壽山宮假日農夫市集),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
淡水泰迪熊博物館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
淡水中山公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石碇老街,0.032679739,0.026143791,0.013071895,0.013071895,0.019607843,0.013071895,0.071895425,0.065359477,0.091503268,0.039215686,0.026143791,0.006535948,0.032679739,0.026143791,0.019607843,0.032679739,0.078431373,0.026143791,0.013071895,0.006535948,0.026143791,0.039215686,0.071895425,0.052287582,0.065359477,0.039215686,0,0.006535948,0.045751634
烏來老街,0.041509434,0.01509434,0.00754717,0.003773585,0.011320755,0.00754717,0.056603774,0.01509434,0.128301887,0.026415094,0.01509434,0.003773585,0.052830189,0.075471698,0.00754717,0.041509434,0.105660377,0.01509434,0.003773585,0.011320755,0.01509434,0.060377358,0.098113208,0.022641509,0.071698113,0.022641509,0.00754717,0,0.056603774
矽谷溫泉會館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白雲寺,0.024390244,0,0,0,0,0,0.097560976,0.195121951,0.024390244,0.073170732,0.024390244,0,0,0,0,0,0,0,0,0,0,0.097560976,0.219512195,0.048780488,0.170731707,0.024390244,0,0,0
北新有機休閒農場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華新街(緬甸街),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
烏來瀑布 空中纜車,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
馬崗潮間帶,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新店中央公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
水田園農莊民宿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
寶纈禪寺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大尖山風景區,0.029411765,0,0,0,0,0,0.029411765,0.088235294,0.029411765,0.029411765,0,0,0.058823529,0,0,0.029411765,0.029411765,0.029411765,0.029411765,0,0,0.088235294,0.176470588,0.058823529,0.176470588,0.058823529,0,0,0.058823529
店仔街福德宮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朱銘美術館,0.071428571,0.05952381,0,0,0.023809524,0.023809524,0.130952381,0.023809524,0.023809524,0.011904762,0.083333333,0.023809524,0.047619048,0.023809524,0.011904762,0.047619048,0.083333333,0.011904762,0,0.011904762,0.047619048,0.047619048,0.023809524,0.035714286,0.023809524,0.047619048,0.023809524,0,0.035714286
月老和合二仙殿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金瓜寮魚蕨步道,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0,0,0
皇后鎮森林,0.025974026,0.025974026,0.012987013,0.064935065,0.025974026,0,0.12987013,0.012987013,0.064935065,0.025974026,0.038961039,0.012987013,0.038961039,0.038961039,0.038961039,0.064935065,0.051948052,0.038961039,0.012987013,0.012987013,0.025974026,0.025974026,0.051948052,0.012987013,0.051948052,0.025974026,0.012987013,0.012987013,0.038961039
圓通禪寺,0,0,0,0,0,0,0,0.304347826,0,0.260869565,0.043478261,0,0.043478261,0,0,0,0,0.043478261,0,0,0,0,0.086956522,0,0.086956522,0.043478261,0,0.043478261,0.043478261
筠園-鄧麗君墓園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
頂泰山巖,0.142857143,0,0,0,0,0,0.071428571,0.285714286,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.142857143,0.142857143,0,0,0
雲頂民宿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
無極真元天壇(天元宮),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泰山娃娃產業文化館,0,0.125,0,0,0,0,0.125,0.25,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
蘆洲功學社音樂廳KHS Hall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
遠光打鐵店,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金山萬里自行車道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
力行福德宮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
燭臺雙嶼,0.111842105,0.013157895,0.006578947,0.013157895,0.006578947,0,0.085526316,0.032894737,0.039473684,0.019736842,0.006578947,0,0.085526316,0.065789474,0.006578947,0.019736842,0.059210526,0.019736842,0.019736842,0.013157895,0.013157895,0.026315789,0.039473684,0.039473684,0.111842105,0.065789474,0.006578947,0.019736842,0.052631579
東澳漁港,0.083333333,0,0,0,0,0,0.083333333,0,0,0.166666667,0.083333333,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0.083333333,0.25,0.083333333,0,0,0
新北市藝文中心,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新莊文化藝術中心,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0
龜吼海岸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
木屐寮農莊,0.076923077,0,0,0,0,0,0,0.076923077,0,0,0.076923077,0,0.076923077,0,0.076923077,0.076923077,0.076923077,0,0,0,0,0,0.153846154,0.076923077,0.076923077,0.076923077,0,0,0.076923077
保福宮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
竹林山觀音寺,0.086956522,0.043478261,0,0.043478261,0,0.043478261,0.043478261,0.173913043,0.043478261,0,0,0,0.043478261,0,0,0.043478261,0.043478261,0.043478261,0,0.043478261,0,0.043478261,0.086956522,0,0.086956522,0.043478261,0,0.043478261,0
浮洲藝術河濱公園,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
三和夜市,0.027027027,0.027027027,0,0,0.027027027,0.027027027,0.027027027,0.027027027,0.054054054,0.027027027,0.027027027,0,0.054054054,0.027027027,0,0.054054054,0.135135135,0.027027027,0.108108108,0.027027027,0.027027027,0.027027027,0,0.027027027,0.027027027,0.054054054,0.027027027,0.027027027,0.081081081
湳興公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泰雅巴萊部落村 (烏來生態農場),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
水湳洞,0.064676617,0.07960199,0.014925373,0,0,0,0.054726368,0.034825871,0.044776119,0.059701493,0.029850746,0,0.134328358,0.004975124,0.004975124,0.019900498,0.039800995,0.004975124,0.009950249,0.004975124,0.019900498,0.069651741,0.034825871,0.034825871,0.124378109,0.054726368,0.009950249,0.024875622,0.019900498
新店大碧潭商圈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雲仙樂園,0.034722222,0.020833333,0.006944444,0.006944444,0.013888889,0.006944444,0.048611111,0.013888889,0.125,0.034722222,0.006944444,0.006944444,0.0625,0.076388889,0.006944444,0.055555556,0.111111111,0.013888889,0,0.013888889,0.013888889,0.076388889,0.069444444,0.020833333,0.076388889,0.027777778,0.013888889,0,0.034722222
花園新城,0.106382979,0.021276596,0,0.021276596,0,0.021276596,0.021276596,0,0.063829787,0,0,0,0.085106383,0.021276596,0.021276596,0.042553191,0.042553191,0.021276596,0,0.021276596,0,0.085106383,0.212765957,0.063829787,0.063829787,0.042553191,0,0.021276596,0
雙溪低碳驛站,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
澳底漁港,0.041666667,0,0,0,0,0,0.083333333,0.166666667,0,0,0,0,0.083333333,0,0,0,0.041666667,0.083333333,0,0.041666667,0,0,0.041666667,0.083333333,0.125,0.083333333,0,0,0.125
福容大飯店 福隆,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
皇帝殿登山步道,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0,0,0
輕便路遊客中心,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
澳底仁和宮,0.166666667,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0
五股西雲寺,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三重社教館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
四腳亭車站,0.085714286,0,0,0.028571429,0,0,0.085714286,0.142857143,0,0.085714286,0,0,0.057142857,0,0,0,0,0,0,0,0,0.171428571,0.114285714,0,0.142857143,0.057142857,0,0,0.028571429
水湳洞漁港,0,0.166666667,0,0,0,0,0,0,0.333333333,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0
靈泉寺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鶯歌光點美學館,0.037735849,0.056603774,0.018867925,0.018867925,0.018867925,0,0.113207547,0.018867925,0.056603774,0.018867925,0.037735849,0.037735849,0.037735849,0.018867925,0,0.056603774,0.075471698,0.018867925,0.018867925,0.018867925,0.037735849,0.056603774,0.075471698,0.018867925,0.018867925,0.037735849,0.018867925,0.018867925,0.037735849
許新旺陶瓷紀念博物館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
瑞芳火車站旅遊服務中心,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
柑園生態河濱公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
風箏坪,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
八里(渡船頭)老街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
淡水情人塔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新店溪陽光橋,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0,0,0
天佛禪寺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
林建生紀念圖書館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
淡水國民運動中心,0.222222222,0,0,0,0,0,0.222222222,0,0,0,0.222222222,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.111111111,0,0,0
宏德宮,0.115384615,0,0,0,0.038461538,0,0,0.192307692,0,0.076923077,0,0,0.115384615,0,0,0,0,0.038461538,0,0,0,0.153846154,0.115384615,0,0.153846154,0,0,0,0
世界宗教博物館,0,0.166666667,0.055555556,0,0,0,0.222222222,0.166666667,0,0,0.055555556,0,0.055555556,0,0,0,0.055555556,0,0,0,0.055555556,0,0,0,0.111111111,0,0,0.055555556,0
土城廣承岩寺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鴨鴨地景藝術公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野柳漁港,0.107142857,0,0,0,0,0,0.071428571,0,0,0.142857143,0.035714286,0,0.142857143,0,0.035714286,0.107142857,0,0,0,0,0,0,0,0.071428571,0.178571429,0.071428571,0,0,0.035714286
新莊廟街夜市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
樹林樹德宮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
綠寶石河濱公園,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0.142857143,0.142857143,0.142857143,0,0.142857143
重新公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石門情人廟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
萬金文溫泉民宿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
亞洛美精靈國度香氛觀光工廠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蓮花(園),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西靈巖寺,0.166666667,0,0,0,0,0,0,0.166666667,0,0.083333333,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0.083333333,0,0.25,0.083333333,0,0,0
萬金龍溫泉民宿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雞籠山登山步道,0,0,0,0,0,0,0.090909091,0,0.181818182,0.090909091,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0.181818182,0,0.181818182,0.090909091,0,0,0
茶鄉桂花農園,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0,0.071428571,0.035714286,0.035714286,0.035714286,0.035714286,0,0.035714286,0.035714286,0,0.035714286,0.071428571,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.107142857,0,0.035714286,0.035714286,0,0.035714286,0.035714286
霞海城隍廟,0.045977011,0.022988506,0,0,0.011494253,0.011494253,0.091954023,0.183908046,0.022988506,0.114942529,0.011494253,0,0.022988506,0.022988506,0,0.045977011,0.091954023,0.011494253,0.045977011,0.045977011,0.011494253,0.022988506,0.022988506,0.045977011,0,0.034482759,0,0.045977011,0.011494253
福山宮,0.083333333,0,0,0,0,0,0,0.166666667,0.083333333,0.083333333,0.083333333,0,0.083333333,0,0,0,0,0.083333333,0,0,0,0,0.25,0,0,0.083333333,0,0,0
南山放生寺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
五指山風景區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
深澳鐵道自行車Railbike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天龍宮,0,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0.3,0.2,0,0,0
內洞森林遊樂區,0.041666667,0.027777778,0.027777778,0.013888889,0.013888889,0.013888889,0.097222222,0.041666667,0.097222222,0.013888889,0.027777778,0,0.083333333,0.041666667,0,0.027777778,0.069444444,0.027777778,0.013888889,0.013888889,0.013888889,0.027777778,0.069444444,0.027777778,0.083333333,0.041666667,0,0.013888889,0.027777778
樹林南寮福德宮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
緣道觀音廟,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
蘆洲李宅古蹟-李友邦將軍紀念館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台灣農林熊空茶園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛角坑生態休閒農莊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宏洲磁磚觀光工廠,0,0.090909091,0,0,0,0,0.181818182,0,0.090909091,0.090909091,0.090909091,0.090909091,0,0,0,0.090909091,0.181818182,0,0,0,0.090909091,0,0,0,0,0,0,0,0
永平公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三峽興隆宮媽祖廟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十分風景特定區(十分遊客中心),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
永安居,0.076923077,0,0,0,0,0,0,0.153846154,0.076923077,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0.153846154,0.153846154,0,0,0
興旺養蜂教育農園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(八里)大眾廟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
九份明聖宮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
樹林南寮福德宮冷泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
八里左岸自行車道,0.130434783,0.086956522,0,0,0,0,0.043478261,0.043478261,0,0,0,0,0.173913043,0,0,0.086956522,0.043478261,0.043478261,0,0,0,0.043478261,0.043478261,0.043478261,0.086956522,0.130434783,0,0,0
陽光運動公園,0.186046512,0,0,0,0,0,0.023255814,0.069767442,0,0.023255814,0.023255814,0,0.11627907,0,0,0,0.023255814,0.023255814,0,0,0,0,0.23255814,0.023255814,0.11627907,0.093023256,0.023255814,0,0.023255814
瑞芳第一公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
下庄公有零售市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新北市立圖書館,0.063829787,0.042553191,0,0.021276596,0.042553191,0,0.127659574,0,0.021276596,0.042553191,0.063829787,0.042553191,0.042553191,0.042553191,0.021276596,0.042553191,0.085106383,0.021276596,0,0.021276596,0.042553191,0.042553191,0.021276596,0,0.021276596,0.042553191,0.021276596,0,0.063829787
天主教輔仁大學,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舊金山總督溫泉,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0.125,0.125,0,0,0,0,0,0.125,0.125,0.125,0,0,0,0
南山觀音寺,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0.125,0,0,0
三重神農大帝祭,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
